gauge_id,benchmark_catch,surfacewater_abs,groundwater_abs,discharges,abs_agriculture_perc,abs_amenities_perc,abs_energy_perc,abs_environmental_perc,abs_industry_perc,abs_watersupply_perc,abs_highloss_perc,abs_mediumloss_perc,abs_lowloss_perc,abs_verylowloss_perc,num_reservoir,reservoir_cap,reservoir_contributing_area,reservoir_normalised_upstream_capacity,reservoir_he,reservoir_nav,reservoir_drain,reservoir_wr,reservoir_fs,reservoir_env,reservoir_nousedata,reservoir_year_first,reservoir_year_last
37033,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38001,N,0.084,0.198,0.133,1.64,0.04,0.00,0.07,1.96,96.30,0.50,96.58,1.50,1.43,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38003,N,0.006,0.132,0.004,9.99,0.00,0.00,0.00,0.00,90.01,0.02,90.24,0.00,9.74,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38004,N,0.000,0.118,0.016,0.99,0.00,0.00,0.00,0.00,99.01,0.99,99.01,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38007,N,0.000,0.006,0.000,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38012,N,0.000,0.132,0.000,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38014,N,0.000,0.022,0.000,0.00,0.00,0.00,0.00,4.53,95.47,4.53,95.47,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38017,N,0.000,0.044,0.000,12.09,0.00,0.00,0.00,0.00,87.91,0.00,88.85,0.00,11.15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38018,N,0.001,0.378,0.253,0.20,0.18,0.00,0.33,5.36,93.93,0.37,94.43,3.93,1.27,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38021,N,0.001,0.015,0.000,20.45,0.00,0.00,0.00,6.28,73.28,17.22,82.78,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38026,Y,0.004,0.000,0.032,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38029,N,0.000,0.018,0.008,0.46,0.00,0.00,0.00,0.00,99.54,0.46,99.54,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38030,N,0.000,0.174,0.004,0.01,0.00,0.00,0.00,0.00,99.99,0.00,100.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39001,N,0.267,0.110,0.111,3.79,0.96,5.69,0.13,1.90,87.53,1.27,88.91,0.93,8.89,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39002,N,0.089,0.018,0.053,11.07,1.38,32.78,0.35,2.40,52.02,10.97,62.62,2.63,23.78,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39004,N,0.000,0.511,0.000,0.00,0.00,0.00,0.00,0.23,99.77,0.04,99.91,0.04,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39005,N,0.000,0.494,0.144,0.00,0.00,0.00,0.00,0.01,99.99,0.01,99.99,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39006,N,0.029,0.019,0.050,29.55,29.32,2.57,0.00,1.66,36.90,0.08,38.94,0.66,60.32,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39007,N,0.001,0.065,0.171,1.74,0.00,0.00,0.00,7.13,91.13,2.20,91.56,5.08,1.16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39008,N,0.097,0.035,0.049,16.65,2.38,6.26,0.02,3.23,71.46,0.13,70.70,2.98,26.19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39010,N,0.011,0.394,0.195,4.18,0.00,0.00,0.01,3.01,92.79,0.20,93.58,0.94,5.28,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39011,N,0.046,0.110,0.087,10.04,0.03,19.57,0.00,8.40,61.96,0.52,65.64,2.47,31.37,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39012,N,0.000,0.309,0.761,0.00,0.00,0.00,0.00,0.00,100.00,0.00,96.64,3.36,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39014,N,0.000,0.217,0.005,0.94,0.00,0.00,0.03,0.00,99.03,0.02,99.61,0.00,0.37,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39015,N,0.000,0.115,0.002,0.00,0.00,0.00,0.00,0.00,100.00,0.00,99.96,0.00,0.04,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39016,N,0.058,0.064,0.032,47.54,0.03,0.00,1.65,2.00,48.79,0.13,49.70,1.15,49.03,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39017,Y,0.000,0.000,0.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39019,Y,0.012,0.027,0.007,31.22,0.00,0.00,19.82,0.38,48.58,0.43,49.11,0.00,50.45,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39020,Y,0.068,0.086,0.005,43.63,0.31,0.00,0.00,0.00,56.06,0.31,41.56,0.00,58.13,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39021,N,0.008,0.000,0.015,2.78,0.08,0.00,0.00,1.86,95.28,2.22,96.36,1.41,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39022,N,0.040,0.120,0.127,24.93,0.00,0.00,0.08,1.15,73.85,0.12,74.88,0.02,24.97,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39023,N,0.000,0.161,0.211,0.01,0.00,0.00,0.01,2.21,97.77,0.00,99.17,0.82,0.01,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39025,Y,0.000,0.140,0.020,0.07,0.00,0.00,0.95,0.01,98.98,0.01,99.04,0.00,0.95,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39027,N,0.000,0.182,0.003,0.25,0.34,0.00,3.35,2.08,93.97,0.06,96.25,0.34,3.35,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39028,Y,0.000,0.011,0.006,1.15,0.00,0.00,0.05,0.00,98.80,0.93,99.02,0.00,0.05,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39029,N,0.001,0.323,0.000,59.82,0.00,0.00,0.00,0.00,40.18,0.29,40.21,0.00,59.50,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39034,Y,0.001,0.001,0.030,43.89,9.17,0.00,0.00,20.57,26.37,23.95,66.87,9.17,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39035,N,0.119,0.052,0.000,9.88,0.00,59.92,0.00,0.00,30.20,0.00,30.25,0.00,69.75,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39036,N,0.001,0.624,0.000,54.93,0.00,0.00,0.00,0.00,45.07,0.10,45.07,0.00,54.84,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39037,N,0.000,0.014,0.002,0.28,0.00,0.00,0.00,0.02,99.70,0.00,100.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39042,N,0.000,0.000,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39049,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39052,N,0.000,0.000,0.100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39054,N,0.000,0.000,0.017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39056,N,0.000,0.279,0.000,0.04,0.00,0.00,0.00,1.06,98.90,0.10,99.90,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39061,N,0.000,0.716,0.000,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39065,Y,0.000,0.000,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39069,N,0.026,0.000,0.256,0.01,0.00,0.00,0.00,99.99,0.00,0.00,0.04,0.00,99.96,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39072,N,0.074,0.076,0.080,10.40,0.61,18.86,0.42,3.14,66.56,4.11,70.94,1.62,23.33,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39078,N,0.000,0.090,0.046,0.49,0.00,0.00,0.00,12.07,87.44,0.38,98.73,0.89,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39081,N,0.008,0.015,0.031,2.94,0.00,31.87,0.00,1.25,63.94,3.77,64.36,0.00,31.87,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39087,N,0.000,0.000,0.454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39088,N,0.072,0.227,0.071,24.62,0.00,0.00,0.00,0.95,74.43,0.32,74.75,0.45,24.48,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39095,N,0.000,0.002,0.000,0.00,0.00,4.78,0.00,95.22,0.00,91.30,0.00,8.70,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39099,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39101,Y,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39105,N,0.000,0.016,0.056,1.46,0.00,0.00,0.00,80.69,17.85,1.45,17.88,0.00,80.67,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39108,N,0.259,0.000,0.000,14.09,0.00,85.91,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39114,N,0.000,0.019,0.003,0.00,0.00,0.00,61.71,38.29,0.00,0.00,38.29,0.00,61.71,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39120,N,0.000,0.028,0.001,3.56,0.00,0.00,0.00,0.00,96.44,2.76,97.24,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39125,N,0.000,0.191,0.012,1.47,0.00,0.00,0.00,0.00,98.53,0.04,99.96,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39127,N,0.000,0.139,0.000,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39141,N,0.051,0.119,0.074,15.37,0.04,10.23,0.00,4.57,69.79,0.84,71.77,1.29,26.10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39142,N,0.000,0.055,0.003,0.26,0.00,0.00,0.00,0.00,99.74,0.22,99.78,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39143,N,0.022,0.031,0.042,41.89,0.00,0.00,0.00,0.00,58.11,0.00,58.33,0.00,41.67,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39144,N,0.002,0.000,0.010,21.29,0.00,0.00,0.00,3.15,75.56,12.22,84.76,3.03,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40003,N,0.093,0.032,0.050,1.20,0.03,0.00,0.11,1.41,97.24,0.52,79.59,1.23,18.66,3,47041,4.19,0.05,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1954,1975
40004,N,0.162,0.036,0.014,0.16,0.00,0.00,0.00,0.00,99.84,0.01,98.42,0.00,1.57,1,4730,4.10,0.03,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1949,1949
40005,Y,0.002,0.000,0.017,97.16,0.51,0.00,0.00,2.34,0.00,37.54,10.72,0.00,51.73,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40006,N,0.017,0.056,0.000,23.72,0.00,0.00,0.00,0.00,76.28,0.52,76.28,0.00,23.20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40007,N,0.041,0.022,0.070,0.09,0.00,0.00,0.00,0.14,99.78,0.03,99.97,0.00,0.00,1,5623,10.35,0.03,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1954,1954
40009,N,0.332,0.061,0.010,0.07,0.09,0.00,0.00,0.02,99.82,0.09,70.59,0.00,29.32,1,31400,15.57,0.28,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1975,1975
40010,N,0.213,0.035,0.058,0.19,0.00,0.00,0.00,0.23,99.57,0.18,99.62,0.00,0.21,1,10018,2.54,0.06,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1968,1968
40011,Y,0.003,0.083,0.069,3.05,0.03,0.00,17.85,6.64,72.43,0.36,78.83,0.10,20.70,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40012,N,0.002,0.313,0.000,0.42,0.00,0.00,2.38,2.79,94.41,0.17,94.55,2.56,2.72,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40013,N,0.001,0.262,0.000,0.00,0.00,0.00,0.45,6.05,93.50,0.22,93.50,5.83,0.45,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40016,N,0.002,0.367,0.000,0.71,0.06,0.14,0.00,3.28,95.82,0.37,96.14,2.89,0.60,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40017,N,0.000,0.000,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40018,N,0.003,0.240,0.000,0.68,0.00,0.00,0.39,5.28,93.66,0.19,93.66,5.08,1.07,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4001,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,524270,78.46,0.30,98.91,0.00,0.00,0.00,0.00,0.00,1.09,1954,1957
40020,N,0.000,0.093,0.090,0.03,0.00,0.00,0.00,0.14,99.83,0.07,99.93,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40021,N,0.001,0.000,0.014,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40022,N,0.001,0.066,0.018,0.86,0.00,0.00,0.00,0.66,98.48,0.82,98.51,0.66,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40033,N,0.000,0.270,0.000,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4003,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4005,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4006,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41001,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41003,N,0.109,0.000,0.028,0.07,0.00,0.00,0.00,0.00,99.93,0.06,99.85,0.09,0.00,1,3.545800e+03,1.62,0.03,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1971,1971
41004,N,0.055,0.004,0.044,1.99,0.00,0.00,0.00,0.87,97.15,0.41,98.35,0.00,1.24,1,5206,5.44,0.02,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1979,1979
41005,N,0.120,0.004,0.062,1.32,0.00,0.00,0.00,0.07,98.61,0.12,98.67,0.00,1.21,1,5206,11.93,0.03,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1979,1979
41006,N,0.000,0.005,0.050,4.34,0.00,0.00,0.00,27.73,67.93,0.23,96.38,0.00,3.39,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41009,N,0.154,0.070,0.036,10.61,0.03,0.00,0.00,0.96,88.41,2.14,88.45,0.94,8.47,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41011,N,0.027,0.072,0.050,27.35,0.00,0.00,0.00,0.09,72.56,2.23,72.66,0.00,25.11,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41012,N,0.005,0.016,0.132,23.79,0.00,0.00,0.00,0.00,76.21,12.45,76.39,0.00,11.16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41013,N,0.000,0.016,0.001,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,100.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41014,N,0.000,0.000,0.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41016,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41019,N,0.000,0.000,0.086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41020,N,0.000,0.003,0.043,99.24,0.00,0.00,0.00,0.76,0.00,4.54,95.46,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41022,Y,0.002,0.028,0.011,5.72,0.00,0.00,0.00,0.00,94.28,3.58,94.28,0.00,2.14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41023,N,0.000,0.201,0.018,0.04,0.14,0.00,0.00,0.41,99.41,0.17,99.83,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41025,Y,0.002,0.000,0.020,7.64,0.00,0.00,0.00,0.01,92.35,91.62,8.38,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41027,Y,0.001,0.241,0.046,0.41,0.00,0.00,0.00,0.00,99.59,0.41,99.59,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41028,N,0.000,0.000,0.044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41029,Y,0.000,0.000,0.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42001,N,0.004,0.149,0.005,2.79,0.00,0.00,0.00,0.29,96.92,0.07,97.69,0.00,2.24,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42003,Y,0.000,0.000,0.013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42004,N,0.702,0.118,0.037,94.50,0.00,0.00,0.83,1.68,2.99,0.89,4.70,0.06,94.36,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42006,N,0.000,0.311,0.003,57.40,0.00,0.00,0.00,0.01,42.59,0.15,43.83,0.00,56.02,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42008,Y,0.244,0.047,0.012,99.61,0.00,0.00,0.00,0.05,0.34,0.05,0.80,0.00,99.15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42010,Y,0.820,0.442,0.043,75.62,0.00,0.46,5.14,0.02,18.76,5.12,18.84,0.00,76.04,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42011,N,0.000,0.229,0.056,0.29,0.00,0.00,0.00,0.00,99.71,0.12,99.88,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42016,Y,1.038,0.325,0.004,98.24,0.00,0.62,0.20,0.00,0.93,0.24,1.02,0.00,98.74,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42017,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42024,N,0.052,0.159,0.014,73.04,0.00,0.00,6.43,13.41,7.12,6.54,20.96,0.00,72.50,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42026,N,0.000,0.007,0.006,5.84,0.00,0.00,3.08,0.17,90.91,0.00,96.92,0.00,3.08,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42027,N,0.052,0.076,0.020,99.89,0.00,0.00,0.00,0.01,0.10,0.00,0.44,0.00,99.56,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43005,N,0.065,0.022,0.015,77.14,0.00,0.00,0.00,0.00,22.86,0.59,24.00,0.00,75.40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43006,N,0.052,0.033,0.006,60.05,1.57,11.32,0.00,0.15,26.90,0.01,28.18,0.04,71.78,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43007,N,0.058,0.057,0.037,33.93,0.45,9.16,0.01,1.40,55.05,0.29,52.92,0.07,46.72,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43008,N,0.031,0.063,0.011,61.29,0.95,0.00,0.00,0.05,37.71,0.13,33.60,0.00,66.28,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43009,N,0.050,0.005,0.018,55.83,1.58,37.75,0.00,0.19,4.65,0.08,5.80,0.00,94.12,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43014,Y,0.199,0.007,0.016,99.93,0.00,0.00,0.00,0.00,0.07,0.96,1.13,0.00,97.91,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43017,N,0.000,0.030,0.008,4.66,0.00,0.00,0.00,0.00,95.34,0.00,100.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43018,N,0.084,0.078,0.001,58.58,0.00,0.07,0.00,0.02,41.33,0.01,24.70,0.00,75.29,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43021,N,0.236,0.048,0.032,79.12,0.16,0.48,0.00,0.33,19.92,0.08,19.82,0.11,80.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44001,N,0.124,0.110,0.046,60.64,1.20,15.03,0.00,3.19,19.94,0.31,25.00,0.88,73.81,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44002,N,0.045,0.173,0.004,64.34,0.57,0.00,4.90,0.70,29.49,0.09,41.42,0.30,58.19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44006,Y,0.000,0.026,0.000,13.42,0.00,0.00,0.00,0.00,86.58,0.00,94.00,0.00,6.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
